842767, Drop, 291
843357, Drop, 292
843358, Fight, 3260
843461, Drop, 293
844501, Touch, 502.96875, 240.00732
844610, Fight, 3270
845560, Fight, 3280
846628, Touch, 787.92114, 555.9851
846890, Fight, 3290
848395, Touch, 1706.9366, 933.0029
848694, Drop, 294
849359, Fight, 3300
850430, Drop, 295
851637, Touch, 1792.9102, 792.99316
853128, Drop, 296
854041, Touch, 787.92114, 963.9844
854842, Drop, 297
855061, Drop, 298
856762, Touch, 1941.8903, 381.99463
856929, Fight, 3310
858725, Drop, 299
858904, Fight, 3320
859549, Touch, 1317.9218, 375.9961
860010, Fight, 3330
860912, Touch, 1627.9413, 639.99756
861354, Fight, 3340
861511, Drop, 300
861994, Drop, 301
863101, Touch, 994.96216, 87.01172
864483, Fight, 3350
865684, Touch, 326.9568, 443.99048
866142, Fight, 3360
866310, Drop, 302
866662, Drop, 303
867189, Drop, 304
868583, Touch, 702.96387, 162.02637
869509, Fight, 3370
870974, Touch, 1379.9121, 286.01807
871578, Drop, 305
871784, Fight, 3380
873490, Touch, 1161.9635, 863.9868
874052, Drop, 306
874890, Touch, 1612.901, 580.0122
875895, Fight, 3390
876658, Touch, 926.94214, 15.029297
878732, Touch, 736.9739, 270.0
879453, Fight, 3400
880738, Touch, 124.9292, 704.9927
882990, Fight, 3410
883786, Touch, 292.94678, 602.9846
885291, Drop, 307
885291, Drop, 308
885468, Fight, 3420
886857, Touch, 303.98987, 639.99756
888052, Fight, 3430
888390, Drop, 309
889901, Touch, 1939.9255, 162.02637
891904, Drop, 310
892623, Drop, 311
894219, Touch, 2002.9321, 522.99316
894774, Fight, 3440
895716, Fight, 3450
896999, Touch, 1670.8942, 917.97363
